rfq_id,match_id,similarity_score
c0c964dd-d4cf-481b-8e38-4603a9f686e5,03b42284-af8d-434e-a03b-f7daf55a55c3,0.85
c0c964dd-d4cf-481b-8e38-4603a9f686e5,b0867545-e3a6-4536-bccd-9d4e1eff937e,0.8
c0c964dd-d4cf-481b-8e38-4603a9f686e5,8f74902e-31d3-418c-97a4-fd437dfe9e3e,0.7
f261d62a-30dd-4705-88bf-44439917b3bc,1af11d15-fd04-4f06-828a-e6ae465168f7,0.88
f261d62a-30dd-4705-88bf-44439917b3bc,03b9e7fe-5913-4662-97d0-078dfc56df27,0.836
f261d62a-30dd-4705-88bf-44439917b3bc,307024ad-1a6a-40ac-87eb-72ddfb05e836,0.836
6b506c00-8ca5-4f8c-b3b1-2e94eb1ca16f,0bf8ca82-5167-4cbf-8bed-020ea18b9510,1.0
6b506c00-8ca5-4f8c-b3b1-2e94eb1ca16f,9aaf3186-32e9-4b8c-a282-048549b03da6,0.85
6b506c00-8ca5-4f8c-b3b1-2e94eb1ca16f,dea3b708-307b-4d5f-a63e-1adb98ad435e,0.85
6fe4647f-8c06-48d0-8ea3-15d24e7315b7,43ccf37c-c25a-43de-9010-3924bb9daaef,1.0
6fe4647f-8c06-48d0-8ea3-15d24e7315b7,f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,1.0
6fe4647f-8c06-48d0-8ea3-15d24e7315b7,4867919e-2a2f-4f11-83b4-aa51c4684475,0.85
8f3b343d-8d61-4155-8ec3-6ae94a95c1c9,c1a4cdd4-33c4-4e42-868c-d7eaf31c0047,1.0
8f3b343d-8d61-4155-8ec3-6ae94a95c1c9,eb12b319-97e9-4acf-9991-d051e38d0210,0.85
8f3b343d-8d61-4155-8ec3-6ae94a95c1c9,eacf8951-7847-48f9-aba4-151e97e3a2c7,0.85
88c7172f-baa0-4fcd-a404-03086f80f57b,5cade4d0-ab67-4d1c-acf9-88a44ee18587,0.850001
88c7172f-baa0-4fcd-a404-03086f80f57b,70770051-5ba0-4cf9-80da-e50674b4a7ea,0.85
88c7172f-baa0-4fcd-a404-03086f80f57b,d6cf062a-c830-436c-b2d2-6ac0f0e37fc0,0.85
1394facd-cc4e-43da-8cb3-46ed95f00a95,6d0a3267-d32e-40c4-a689-b350ea715f1c,1.0
1394facd-cc4e-43da-8cb3-46ed95f00a95,9aaf3186-32e9-4b8c-a282-048549b03da6,1.0
1394facd-cc4e-43da-8cb3-46ed95f00a95,dea3b708-307b-4d5f-a63e-1adb98ad435e,1.0
55b345d4-ac60-4ad8-917c-a9ce1d1960b4,98fbbe86-bcc0-41f5-a3d7-3680cb01095b,0.765
55b345d4-ac60-4ad8-917c-a9ce1d1960b4,bab67e88-be02-40c9-b3d7-b43a4adff716,0.25
55b345d4-ac60-4ad8-917c-a9ce1d1960b4,804a4304-48b2-4a76-917e-91ab96f4a6e1,0.25
98fbbe86-bcc0-41f5-a3d7-3680cb01095b,55b345d4-ac60-4ad8-917c-a9ce1d1960b4,0.765
98fbbe86-bcc0-41f5-a3d7-3680cb01095b,2b9db833-2ec8-427e-90f9-3e78078c466e,0.2125
98fbbe86-bcc0-41f5-a3d7-3680cb01095b,2a43d75f-c7ba-47cd-a051-466565c1b5ef,0.17
e890b168-10be-43f0-bf32-5b5a6645b637,b954d3d2-f2d8-4b11-955e-31c7839517f5,0.85
e890b168-10be-43f0-bf32-5b5a6645b637,74a8248b-ec38-4599-818c-99e90d771f7f,0.85
e890b168-10be-43f0-bf32-5b5a6645b637,48859269-b06e-47e5-8622-71248b61cd86,0.8
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,6a52c8f2-ce2b-4939-b090-8e9a49afe284,1.0
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,4867919e-2a2f-4f11-83b4-aa51c4684475,0.85
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,5cade4d0-ab67-4d1c-acf9-88a44ee18587,0.85
74a8248b-ec38-4599-818c-99e90d771f7f,84be5122-71d5-4a35-a912-fd2911e3c64f,0.85
74a8248b-ec38-4599-818c-99e90d771f7f,0f595b0b-2253-4585-a672-fda592da7191,0.85
74a8248b-ec38-4599-818c-99e90d771f7f,4d565122-229a-4541-8a53-3b18169c3635,0.85
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,e5067fef-17ee-4539-8719-0f3070b72b90,0.595
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,aaf54e3e-3adc-47c3-a55a-28c9f057a3e7,0.595
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,b1a68092-cb57-4931-9b72-17ffd1fb532e,0.595
8ccbc187-3d48-4718-8f95-ef764dac4a17,842bed3a-ff53-487d-8619-71438456c9a8,1.0
8ccbc187-3d48-4718-8f95-ef764dac4a17,7751590f-f067-46b8-9ae1-db7846fedbaf,1.0
8ccbc187-3d48-4718-8f95-ef764dac4a17,760442b0-3c36-4e85-b5d8-2b73c9518f5b,1.0
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,43ccf37c-c25a-43de-9010-3924bb9daaef,1.0
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,6fe4647f-8c06-48d0-8ea3-15d24e7315b7,1.0
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,4867919e-2a2f-4f11-83b4-aa51c4684475,0.85
95facb70-eb53-44e2-8860-00baaf420e9e,0bf8ca82-5167-4cbf-8bed-020ea18b9510,1.0
95facb70-eb53-44e2-8860-00baaf420e9e,6d0a3267-d32e-40c4-a689-b350ea715f1c,0.85
95facb70-eb53-44e2-8860-00baaf420e9e,9aaf3186-32e9-4b8c-a282-048549b03da6,0.85
ace0246d-f8e9-4261-ab5c-40bbee73184d,295e4030-78b4-46a6-936f-5cc18c97d642,0.8
ace0246d-f8e9-4261-ab5c-40bbee73184d,a8d35e4d-5504-4410-8134-6f329acdf203,0.756146
ace0246d-f8e9-4261-ab5c-40bbee73184d,bf6a1dea-972e-4f53-8162-9bf22ea28fd0,0.724658
295e4030-78b4-46a6-936f-5cc18c97d642,ace0246d-f8e9-4261-ab5c-40bbee73184d,0.8
295e4030-78b4-46a6-936f-5cc18c97d642,a8d35e4d-5504-4410-8134-6f329acdf203,0.756146
295e4030-78b4-46a6-936f-5cc18c97d642,bf6a1dea-972e-4f53-8162-9bf22ea28fd0,0.724658
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,07e4874b-e624-4e24-af76-69aa4177bada,0.993878
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,fb2c9da4-f747-4c1c-95a5-b2bb40f9ffab,0.988963
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,e118d64a-246c-4313-b48f-4318cdf92200,0.975
a8d35e4d-5504-4410-8134-6f329acdf203,8640b0bf-8c2c-499e-88c1-c603e367dc2a,0.954167
a8d35e4d-5504-4410-8134-6f329acdf203,bf6a1dea-972e-4f53-8162-9bf22ea28fd0,0.846507
a8d35e4d-5504-4410-8134-6f329acdf203,3200a4ec-1195-451c-aa71-a76b2e7f4522,0.840619
7aa469f5-560a-40df-b20d-78bec3ce11c6,920dcf5c-136f-4ffc-9449-03f00c1b5a46,0.425
7aa469f5-560a-40df-b20d-78bec3ce11c6,dff7cdb0-f464-4b60-91ce-8d628f8ed4de,0.425
7aa469f5-560a-40df-b20d-78bec3ce11c6,22b45745-bf1f-42af-acbc-be82422b8c6b,0.425
2af9d905-069b-450e-8e7e-155fa7133cc7,1982a20f-640e-4caa-b9e7-3ca15d7e1acb,0.9
2af9d905-069b-450e-8e7e-155fa7133cc7,8ded8ec2-f221-4c6d-aadb-fa8294388127,0.9
2af9d905-069b-450e-8e7e-155fa7133cc7,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.855
59be311a-ec7d-4a7a-8881-0acec6e90f15,5950b14f-1946-4a02-9467-7ebbbf57c059,0.85
59be311a-ec7d-4a7a-8881-0acec6e90f15,63f64346-5267-4294-8275-641229cf295b,0.85
59be311a-ec7d-4a7a-8881-0acec6e90f15,0bf8ca82-5167-4cbf-8bed-020ea18b9510,0.765
0505d39d-caad-4152-a9ef-5f808daef26d,2761ad98-baa2-4022-b98c-146a32b16dec,0.255
0505d39d-caad-4152-a9ef-5f808daef26d,16d83724-2489-4924-bd4a-f8ff2a0903d7,0.255
0505d39d-caad-4152-a9ef-5f808daef26d,9e1ebd5b-0c7d-44f2-9bfc-e371f1b6f63f,0.255
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,3e8c278a-87e5-489b-b525-6f4e64022740,1.0
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,fd1a1bae-9d1e-4b71-8100-977de871eca9,0.4
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,becb0c7e-a0f7-4597-b463-f65569df62bd,0.4
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,7729084d-fc2d-41d8-a8df-891da74078f1,0.7225
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,aaf54e3e-3adc-47c3-a55a-28c9f057a3e7,0.7225
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,b1a68092-cb57-4931-9b72-17ffd1fb532e,0.7225
0222eb2e-ceb8-4967-9796-e220209c6b00,267e5bc4-897a-4fc1-97d2-26a45829ba19,1.0
0222eb2e-ceb8-4967-9796-e220209c6b00,c39d8943-a251-4a88-8042-d87ffe5c9e2d,1.0
0222eb2e-ceb8-4967-9796-e220209c6b00,d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,1.0
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,2af9d905-069b-450e-8e7e-155fa7133cc7,0.9
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,8ded8ec2-f221-4c6d-aadb-fa8294388127,0.9
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.855
8ded8ec2-f221-4c6d-aadb-fa8294388127,2af9d905-069b-450e-8e7e-155fa7133cc7,0.9
8ded8ec2-f221-4c6d-aadb-fa8294388127,1982a20f-640e-4caa-b9e7-3ca15d7e1acb,0.9
8ded8ec2-f221-4c6d-aadb-fa8294388127,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.855
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,f7c40656-b7b7-435b-a516-285afaa751db,1.0
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,a608d8ec-fc63-4f8f-932f-36bbd08d4eec,0.85
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,985a13af-6aee-4660-83c1-ce5114758d4e,0.76
44901b83-64cb-426e-a3f6-84029d330d51,aa39bdac-3029-4450-a42e-4e5f81360866,0.94
44901b83-64cb-426e-a3f6-84029d330d51,5795f078-e97e-43c4-a6a7-dd7d55b33dd9,0.94
44901b83-64cb-426e-a3f6-84029d330d51,3e2099cb-76bb-46db-9cd3-6a03a4da0e39,0.94
8cdb04ae-084c-4d2d-953d-6ba770f3041f,0b2f966d-8a4e-4745-98a2-dbed042195b0,0.94
8cdb04ae-084c-4d2d-953d-6ba770f3041f,25c46875-dbeb-4ef4-ad33-7aff8384fb2a,0.85
8cdb04ae-084c-4d2d-953d-6ba770f3041f,a092041b-9522-4000-a4fb-d706ad2ea626,0.7
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,8cdb04ae-084c-4d2d-953d-6ba770f3041f,0.85
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,0b2f966d-8a4e-4745-98a2-dbed042195b0,0.799
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,a092041b-9522-4000-a4fb-d706ad2ea626,0.595
fd1a1bae-9d1e-4b71-8100-977de871eca9,8d8d0828-386e-4840-8faa-64cbfb7dacaa,1.0
fd1a1bae-9d1e-4b71-8100-977de871eca9,773eb672-cbd1-446f-a43c-a46ef6aff936,0.6
fd1a1bae-9d1e-4b71-8100-977de871eca9,695dc95d-2721-42e4-b3df-5844d4a71df6,0.6
becb0c7e-a0f7-4597-b463-f65569df62bd,d54a4fc9-67d5-407f-8ee2-b4110feaefd9,1.0
becb0c7e-a0f7-4597-b463-f65569df62bd,7fdb15bd-33cb-49b4-9b05-c859552aeb45,0.6
becb0c7e-a0f7-4597-b463-f65569df62bd,6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,0.6
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,7729084d-fc2d-41d8-a8df-891da74078f1,0.4
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,86008598-05ed-4532-8a70-e8ee8daf3796,0.4
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.4
1c833f4c-6814-4d25-871c-7e4e34d5c59e,5de30f3b-50c7-4d71-9b72-f907f44a9a0a,0.7
1c833f4c-6814-4d25-871c-7e4e34d5c59e,091810a2-c819-482c-bed2-07e4a9892de5,0.595
1c833f4c-6814-4d25-871c-7e4e34d5c59e,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.595
9038886f-b5e4-4d1c-9df3-01465db66627,74bc5cb0-3fd6-42da-9b3b-5eb7cc9942d2,0.38
9038886f-b5e4-4d1c-9df3-01465db66627,1dfdb162-fc1b-4f49-ad20-2986c9901d51,0.336136
9038886f-b5e4-4d1c-9df3-01465db66627,cd509c71-7130-473a-90f9-3038a4b71925,0.255
70477a56-83d2-4429-bbca-b37456aa93f5,facd942d-02a2-46bf-936c-e3afd39ee20d,1.0
70477a56-83d2-4429-bbca-b37456aa93f5,178a48ef-f870-46d7-ba3c-c94b35477459,1.0
70477a56-83d2-4429-bbca-b37456aa93f5,aad5ef88-18cc-4492-9506-09871a1b5245,1.0
3cac073e-7495-4752-897e-032196828558,140d30f7-f16d-4455-a448-516ab6616812,1.0
3cac073e-7495-4752-897e-032196828558,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,1.0
3cac073e-7495-4752-897e-032196828558,0cf70763-c18a-4c9b-b5d9-f4cbb127190b,1.0
106095b4-e2ca-4c88-839c-7045853b7fb0,267e5bc4-897a-4fc1-97d2-26a45829ba19,1.0
106095b4-e2ca-4c88-839c-7045853b7fb0,3e727927-a69d-416f-8957-7a62cfa8daae,0.85
106095b4-e2ca-4c88-839c-7045853b7fb0,d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,0.85
091810a2-c819-482c-bed2-07e4a9892de5,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.85
091810a2-c819-482c-bed2-07e4a9892de5,5de30f3b-50c7-4d71-9b72-f907f44a9a0a,0.85
091810a2-c819-482c-bed2-07e4a9892de5,3843f397-a86f-4a58-b327-28cb98d72bfd,0.85
44bd3941-f209-4d1e-b115-202551dc5d7d,939123af-123d-4c66-825a-423307bbbebd,0.6375
44bd3941-f209-4d1e-b115-202551dc5d7d,939123af-123d-4c66-825a-423307bbbebd,0.6375
44bd3941-f209-4d1e-b115-202551dc5d7d,696ef1ae-5409-47f4-87f2-8e102d15b54f,0.6375
f7debce9-443c-40cf-acc9-54bbfcc73ddb,091810a2-c819-482c-bed2-07e4a9892de5,0.85
f7debce9-443c-40cf-acc9-54bbfcc73ddb,5de30f3b-50c7-4d71-9b72-f907f44a9a0a,0.85
f7debce9-443c-40cf-acc9-54bbfcc73ddb,3843f397-a86f-4a58-b327-28cb98d72bfd,0.85
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,091810a2-c819-482c-bed2-07e4a9892de5,0.85
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.85
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,3843f397-a86f-4a58-b327-28cb98d72bfd,0.85
3843f397-a86f-4a58-b327-28cb98d72bfd,eacf8951-7847-48f9-aba4-151e97e3a2c7,0.9
3843f397-a86f-4a58-b327-28cb98d72bfd,091810a2-c819-482c-bed2-07e4a9892de5,0.85
3843f397-a86f-4a58-b327-28cb98d72bfd,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.85
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,0b113027-25d9-446c-b02b-4c2554a3149a,0.425
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,696ef1ae-5409-47f4-87f2-8e102d15b54f,0.4
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,75551299-bf73-4b4d-9f30-192dc8d98a46,0.34
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,47d6609c-1ffa-4576-9265-bdabbd6cec0e,0.2125
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,ba15db82-482e-4674-96a0-51234d6b82b2,0.2125
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,d9f3a295-f124-4cec-8729-46f01e16159d,0.204
d9f3a295-f124-4cec-8729-46f01e16159d,1af11d15-fd04-4f06-828a-e6ae465168f7,0.204001
d9f3a295-f124-4cec-8729-46f01e16159d,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.204
d9f3a295-f124-4cec-8729-46f01e16159d,12779ba3-969c-48dc-97d8-33e72279f695,0.204
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,307024ad-1a6a-40ac-87eb-72ddfb05e836,0.88
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,1af11d15-fd04-4f06-828a-e6ae465168f7,0.836
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,f261d62a-30dd-4705-88bf-44439917b3bc,0.836
4beae167-8451-425d-8532-1c060167e256,7729084d-fc2d-41d8-a8df-891da74078f1,0.646
4beae167-8451-425d-8532-1c060167e256,86008598-05ed-4532-8a70-e8ee8daf3796,0.646
4beae167-8451-425d-8532-1c060167e256,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.646
42bf62d6-cd25-47a9-a95a-7862177ba0a8,9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,0.55
42bf62d6-cd25-47a9-a95a-7862177ba0a8,2ebf1a71-736a-4de4-9ed4-8e113b23e78f,0.55
42bf62d6-cd25-47a9-a95a-7862177ba0a8,321469ff-ab8c-4690-a8ee-b799fc5836ef,0.4675
ec54c295-a5d5-4344-8707-3e32ace0e99a,9354b8e1-178a-42bf-b4ef-4ce2e4492d5f,0.34
ec54c295-a5d5-4344-8707-3e32ace0e99a,42bf62d6-cd25-47a9-a95a-7862177ba0a8,0.31875
ec54c295-a5d5-4344-8707-3e32ace0e99a,15ecc0a5-3ba8-485b-ae6d-05da7ca16380,0.26775
7fbe0396-dc55-421f-ac43-cddb850605a8,cd36c7d0-ee88-4139-854a-f5c4a8fdd35d,0.85
7fbe0396-dc55-421f-ac43-cddb850605a8,43ccf37c-c25a-43de-9010-3924bb9daaef,0.85
7fbe0396-dc55-421f-ac43-cddb850605a8,2ac2bd99-e161-4856-9b24-6dc6bf7d985b,0.837979
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,0e78e148-b436-411e-9990-32ae1926631a,0.88
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,451c9406-3053-4605-9f1e-0b6183d93d56,0.76
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,4f8e5961-60c1-443f-a624-a343753470a2,0.76
b986a749-ebe0-4954-9ff2-fba6a4fe4725,7916fb45-89ef-445c-93f7-21a464eb870c,0.646
b986a749-ebe0-4954-9ff2-fba6a4fe4725,faa4ba49-6740-4b61-a4f6-0809a4b4e04a,0.493
b986a749-ebe0-4954-9ff2-fba6a4fe4725,3231dd9d-d846-43a0-8277-87a1eb9b5277,0.46
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,2564eefa-070f-4e4a-915e-c553a35fa561,0.944521
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,8bccceef-4a51-433f-b36d-380cd3c445c9,0.85
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,a8d35e4d-5504-4410-8134-6f329acdf203,0.846507
49b46df7-ed96-418f-a3f4-0f16bc51adee,ee109fab-78ed-482d-80cd-ad96f47faee0,0.255
49b46df7-ed96-418f-a3f4-0f16bc51adee,5fc1c9b1-018a-4a09-a15f-a4ac105bf07c,0.255
49b46df7-ed96-418f-a3f4-0f16bc51adee,3e7e8747-3bde-4788-9d20-8868ca3ca8db,0.25
e0afcea5-f091-4db3-afa2-c7370146f983,d8071191-6962-4d7f-9456-18587f52a79f,1.0
e0afcea5-f091-4db3-afa2-c7370146f983,b2bc544a-219d-4899-9fa4-191e3f475649,0.51
e0afcea5-f091-4db3-afa2-c7370146f983,1d5ef170-7316-4527-a9e6-d56d9ececebe,0.51
7fdb15bd-33cb-49b4-9b05-c859552aeb45,6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,1.0
7fdb15bd-33cb-49b4-9b05-c859552aeb45,becb0c7e-a0f7-4597-b463-f65569df62bd,0.6
7fdb15bd-33cb-49b4-9b05-c859552aeb45,d54a4fc9-67d5-407f-8ee2-b4110feaefd9,0.6
e564f964-2380-40fa-8a3a-9f3fdb307e36,50d0ffaf-2534-42ea-954b-f642c65590d2,1.0
e564f964-2380-40fa-8a3a-9f3fdb307e36,98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,0.4
e564f964-2380-40fa-8a3a-9f3fdb307e36,fd1a1bae-9d1e-4b71-8100-977de871eca9,0.4
773eb672-cbd1-446f-a43c-a46ef6aff936,695dc95d-2721-42e4-b3df-5844d4a71df6,1.0
773eb672-cbd1-446f-a43c-a46ef6aff936,fd1a1bae-9d1e-4b71-8100-977de871eca9,0.6
773eb672-cbd1-446f-a43c-a46ef6aff936,8d8d0828-386e-4840-8faa-64cbfb7dacaa,0.6
3e8c278a-87e5-489b-b525-6f4e64022740,98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,1.0
3e8c278a-87e5-489b-b525-6f4e64022740,fd1a1bae-9d1e-4b71-8100-977de871eca9,0.4
3e8c278a-87e5-489b-b525-6f4e64022740,becb0c7e-a0f7-4597-b463-f65569df62bd,0.4
8d8d0828-386e-4840-8faa-64cbfb7dacaa,fd1a1bae-9d1e-4b71-8100-977de871eca9,1.0
8d8d0828-386e-4840-8faa-64cbfb7dacaa,773eb672-cbd1-446f-a43c-a46ef6aff936,0.6
8d8d0828-386e-4840-8faa-64cbfb7dacaa,695dc95d-2721-42e4-b3df-5844d4a71df6,0.6
d54a4fc9-67d5-407f-8ee2-b4110feaefd9,becb0c7e-a0f7-4597-b463-f65569df62bd,1.0
d54a4fc9-67d5-407f-8ee2-b4110feaefd9,7fdb15bd-33cb-49b4-9b05-c859552aeb45,0.6
d54a4fc9-67d5-407f-8ee2-b4110feaefd9,6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,0.6
6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,7fdb15bd-33cb-49b4-9b05-c859552aeb45,1.0
6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,becb0c7e-a0f7-4597-b463-f65569df62bd,0.6
6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,d54a4fc9-67d5-407f-8ee2-b4110feaefd9,0.6
50d0ffaf-2534-42ea-954b-f642c65590d2,e564f964-2380-40fa-8a3a-9f3fdb307e36,1.0
50d0ffaf-2534-42ea-954b-f642c65590d2,98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,0.4
50d0ffaf-2534-42ea-954b-f642c65590d2,fd1a1bae-9d1e-4b71-8100-977de871eca9,0.4
695dc95d-2721-42e4-b3df-5844d4a71df6,773eb672-cbd1-446f-a43c-a46ef6aff936,1.0
695dc95d-2721-42e4-b3df-5844d4a71df6,fd1a1bae-9d1e-4b71-8100-977de871eca9,0.6
695dc95d-2721-42e4-b3df-5844d4a71df6,8d8d0828-386e-4840-8faa-64cbfb7dacaa,0.6
8ba8edcd-fdd5-47b2-ba49-09ca4b30b861,43ccf37c-c25a-43de-9010-3924bb9daaef,1.0
8ba8edcd-fdd5-47b2-ba49-09ca4b30b861,bcbbd605-d462-499e-9e80-95c63737b99d,0.85
8ba8edcd-fdd5-47b2-ba49-09ca4b30b861,6fe4647f-8c06-48d0-8ea3-15d24e7315b7,0.85
328d43fd-537d-4839-8f3b-372a1f3b1cd5,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.765
328d43fd-537d-4839-8f3b-372a1f3b1cd5,c18a7f01-1cb6-4987-a2cc-93251d3719b9,0.7
328d43fd-537d-4839-8f3b-372a1f3b1cd5,24682f82-8800-42d6-974c-745383c184d7,0.7
82cae7c3-5dec-4837-8089-1f622fae6031,de734972-0ed4-47d2-85ed-94c639524ef3,0.7225
82cae7c3-5dec-4837-8089-1f622fae6031,45f606f3-b1f4-4384-9659-b2ae57299a17,0.6
82cae7c3-5dec-4837-8089-1f622fae6031,7729084d-fc2d-41d8-a8df-891da74078f1,0.6
1eec9abb-e459-484f-8972-8a070653014f,fc1422b5-5614-4afa-a1d4-9e754f3575b0,0.34
1eec9abb-e459-484f-8972-8a070653014f,254229f4-c466-4e0b-a650-50336b07fdd2,0.34
1eec9abb-e459-484f-8972-8a070653014f,2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,0.34
2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,9dfc7c8a-eb87-418b-b81c-b9f2820ab417,0.55
2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,22b45745-bf1f-42af-acbc-be82422b8c6b,0.53125
2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,a56854e9-c206-4064-9d3b-e1f6df4279b2,0.5
2b1467df-c8b6-4d37-b7a5-27a8a1f0b690,c6b9fba1-6df0-44d6-bb69-f04dcdfae21d,0.740004
2b1467df-c8b6-4d37-b7a5-27a8a1f0b690,8790804f-6c19-4064-89a5-412862784b1c,0.55
2b1467df-c8b6-4d37-b7a5-27a8a1f0b690,af2d7f22-b634-4c68-bd31-cdfc05762b80,0.55
7a20ea92-a5da-4ea0-872c-dcff2c1d2d1c,38e84d7e-d4d0-43ec-9146-2650aea5e1c6,0.94
7a20ea92-a5da-4ea0-872c-dcff2c1d2d1c,18649f21-ffff-4ba8-bf6b-896980189730,0.7225
7a20ea92-a5da-4ea0-872c-dcff2c1d2d1c,807744cd-762d-499c-bbfa-810b9a63ac12,0.714
18649f21-ffff-4ba8-bf6b-896980189730,25c1bb09-a905-4957-993b-2bf0d25ad0af,0.925
18649f21-ffff-4ba8-bf6b-896980189730,7a20ea92-a5da-4ea0-872c-dcff2c1d2d1c,0.7225
18649f21-ffff-4ba8-bf6b-896980189730,38e84d7e-d4d0-43ec-9146-2650aea5e1c6,0.7225
23de5fff-8e9e-4227-af53-dbd9ef88b283,71f15ae0-6ee5-45fe-9ba8-e988a4c06204,0.6375
23de5fff-8e9e-4227-af53-dbd9ef88b283,e46da0fc-64a2-40da-9482-0978978d74e7,0.58
23de5fff-8e9e-4227-af53-dbd9ef88b283,9a0c6e95-c190-418b-a255-25f7774dac65,0.561
060dc120-fb25-4b65-af20-2aa30d5c7f56,b2f5aed7-4a7c-4333-8cc2-2d0a1931b8d0,0.493
060dc120-fb25-4b65-af20-2aa30d5c7f56,3231dd9d-d846-43a0-8277-87a1eb9b5277,0.46
060dc120-fb25-4b65-af20-2aa30d5c7f56,b986a749-ebe0-4954-9ff2-fba6a4fe4725,0.46
f49e8eb2-788c-4dd0-b4ae-c0943a041a7c,db475b0b-e62d-4719-a502-d1effef1ed48,0.765
f49e8eb2-788c-4dd0-b4ae-c0943a041a7c,bb9852a6-a27a-40e6-80ab-22e210e73310,0.765
f49e8eb2-788c-4dd0-b4ae-c0943a041a7c,e51f4d51-a202-4923-8241-0c3aa2984709,0.7
aaf54e3e-3adc-47c3-a55a-28c9f057a3e7,b1a68092-cb57-4931-9b72-17ffd1fb532e,0.95
aaf54e3e-3adc-47c3-a55a-28c9f057a3e7,4bb7cd1a-7bdf-42fb-af65-24f8d459a526,0.85
